time,cell_id,x,y,radius
1.68,10,47.8109,0,5
1.69,0,-47.8383,0,5
1.69,1,-38.0171,0,5
1.69,2,-28.3566,0,5
1.69,3,-18.8271,0,5
1.69,4,-9.3898,0,5
1.69,5,0,0,5
1.69,6,9.3898,0,5
1.69,7,18.8271,0,5
1.69,8,28.3566,0,5
1.69,9,38.0171,0,5
1.69,10,47.8383,0,5
1.7,0,-47.8654,0,5
1.7,1,-38.0418,0,5
1.7,2,-28.3771,0,5
1.7,3,-18.8417,0,5
1.7,4,-9.39737,0,5
1.7,5,0,0,5
1.7,6,9.39737,0,5
1.7,7,18.8417,0,5
1.7,8,28.3771,0,5
1.7,9,38.0418,0,5
1.7,10,47.8654,0,5
1.71,0,-47.8921,0,5
1.71,1,-38.0663,0,5
1.71,2,-28.3973,0,5
1.71,3,-18.8561,0,5
1.71,4,-9.40485,0,5
1.71,5,0,0,5
1.71,6,9.40485,0,5
1.71,7,18.8561,0,5
1.71,8,28.3973,0,5
1.71,9,38.0663,0,5
1.71,10,47.8921,0,5
1.72,0,-47.9184,0,5
1.72,1,-38.0904,0,5
1.72,2,-28.4172,0,5
1.72,3,-18.8703,0,5
1.72,4,-9.41223,0,5
1.72,5,0,0,5
1.72,6,9.41223,0,5
1.72,7,18.8703,0,5
1.72,8,28.4172,0,5
1.72,9,38.0904,0,5
1.72,10,47.9184,0,5
1.73,0,-47.9445,0,5
1.73,1,-38.1142,0,5
1.73,2,-28.4369,0,5
1.73,3,-18.8843,0,5
1.73,4,-9.41951,0,5
1.73,5,0,0,5
1.73,6,9.41951,0,5
1.73,7,18.8843,0,5
1.73,8,28.4369,0,5
1.73,9,38.1142,0,5
1.73,10,47.9445,0,5
1.74,0,-47.9701,0,5
1.74,1,-38.1378,0,5
1.74,2,-28.4564,0,5
1.74,3,-18.8982,0,5
1.74,4,-9.42671,0,5
1.74,5,0,0,5
1.74,6,9.42671,0,5
1.74,7,18.8982,0,5
1.74,8,28.4564,0,5
1.74,9,38.1378,0,5
1.74,10,47.9701,0,5
1.75,0,-47.9955,0,5
1.75,1,-38.161,0,5
1.75,2,-28.4756,0,5
1.75,3,-18.9119,0,5
1.75,4,-9.43382,0,5
1.75,5,0,0,5
1.75,6,9.43382,0,5
1.75,7,18.9119,0,5
1.75,8,28.4756,0,5
1.75,9,38.161,0,5
1.75,10,47.9955,0,5
1.76,0,-48.0205,0,5
1.76,1,-38.1839,0,5
1.76,2,-28.4946,0,5
1.76,3,-18.9254,0,5
1.76,4,-9.44083,0,5
1.76,5,0,0,5
1.76,6,9.44083,0,5
1.76,7,18.9254,0,5
1.76,8,28.4946,0,5
1.76,9,38.1839,0,5
1.76,10,48.0205,0,5
1.77,0,-48.0452,0,5
1.77,1,-38.2065,0,5
1.77,2,-28.5133,0,5
1.77,3,-18.9387,0,5
1.77,4,-9.44776,0,5
1.77,5,0,0,5
1.77,6,9.44776,0,5
1.77,7,18.9387,0,5
1.77,8,28.5133,0,5
1.77,9,38.2065,0,5
1.77,10,48.0452,0,5
1.78,0,-48.0696,0,5
1.78,1,-38.2289,0,5
1.78,2,-28.5317,0,5
1.78,3,-18.9518,0,5
1.78,4,-9.4546,0,5
1.78,5,0,0,5
1.78,6,9.4546,0,5
1.78,7,18.9518,0,5
1.78,8,28.5317,0,5
1.78,9,38.2289,0,5
1.78,10,48.0696,0,5
1.79,0,-48.0937,0,5
1.79,1,-38.2509,0,5
1.79,2,-28.55,0,5
1.79,3,-18.9648,0,5
1.79,4,-9.46135,0,5
1.79,5,0,0,5
1.79,6,9.46135,0,5
1.79,7,18.9648,0,5
1.79,8,28.55,0,5
1.79,9,38.2509,0,5
1.79,10,48.0937,0,5
1.8,0,-48.1175,0,5
1.8,1,-38.2727,0,5
1.8,2,-28.568,0,5
1.8,3,-18.9777,0,5
1.8,4,-9.46802,0,5
1.8,5,0,0,5
1.8,6,9.46802,0,5
1.8,7,18.9777,0,5
1.8,8,28.568,0,5
1.8,9,38.2727,0,5
1.8,10,48.1175,0,5
1.81,0,-48.1409,0,5
1.81,1,-38.2942,0,5
1.81,2,-28.5858,0,5
1.81,3,-18.9903,0,5
1.81,4,-9.4746,0,5
1.81,5,0,0,5
1.81,6,9.4746,0,5
1.81,7,18.9903,0,5
1.81,8,28.5858,0,5
1.81,9,38.2942,0,5
1.81,10,48.1409,0,5
1.82,0,-48.1641,0,5
1.82,1,-38.3154,0,5
1.82,2,-28.6033,0,5
1.82,3,-19.0029,0,5
1.82,4,-9.4811,0,5
1.82,5,0,0,5
1.82,6,9.4811,0,5
1.82,7,19.0029,0,5
1.82,8,28.6033,0,5
1.82,9,38.3154,0,5
1.82,10,48.1641,0,5
1.83,0,-48.187,0,5
1.83,1,-38.3364,0,5
1.83,2,-28.6207,0,5
1.83,3,-19.0152,0,5
1.83,4,-9.48752,0,5
1.83,5,0,0,5
1.83,6,9.48752,0,5
1.83,7,19.0152,0,5
1.83,8,28.6207,0,5
1.83,9,38.3364,0,5
1.83,10,48.187,0,5
1.84,0,-48.2096,0,5
1.84,1,-38.3571,0,5
1.84,2,-28.6378,0,5
1.84,3,-19.0274,0,5
1.84,4,-9.49386,0,5
1.84,5,0,0,5
1.84,6,9.49386,0,5
1.84,7,19.0274,0,5
1.84,8,28.6378,0,5
1.84,9,38.3571,0,5
1.84,10,48.2096,0,5
1.85,0,-48.2318,0,5
1.85,1,-38.3775,0,5
1.85,2,-28.6547,0,5
1.85,3,-19.0394,0,5
1.85,4,-9.50011,0,5
1.85,5,0,0,5
1.85,6,9.50011,0,5
1.85,7,19.0394,0,5
1.85,8,28.6547,0,5
1.85,9,38.3775,0,5
1.85,10,48.2318,0,5
1.86,0,-48.2539,0,5
1.86,1,-38.3976,0,5
1.86,2,-28.6714,0,5
1.86,3,-19.0513,0,5
1.86,4,-9.50629,0,5
1.86,5,0,0,5
1.86,6,9.50629,0,5
1.86,7,19.0513,0,5
1.86,8,28.6714,0,5
1.86,9,38.3976,0,5
1.86,10,48.2539,0,5
1.87,0,-48.2756,0,5
1.87,1,-38.4175,0,5
1.87,2,-28.6878,0,5
1.87,3,-19.0631,0,5
1.87,4,-9.5124,0,5
1.87,5,0,0,5
1.87,6,9.5124,0,5
1.87,7,19.0631,0,5
1.87,8,28.6878,0,5
1.87,9,38.4175,0,5
1.87,10,48.2756,0,5
1.88,0,-48.297,0,5
1.88,1,-38.4372,0,5
1.88,2,-28.7041,0,5
1.88,3,-19.0747,0,5
1.88,4,-9.51842,0,5
1.88,5,0,0,5
1.88,6,9.51842,0,5
1.88,7,19.0747,0,5
1.88,8,28.7041,0,5
1.88,9,38.4372,0,5
1.88,10,48.297,0,5
1.89,0,-48.3182,0,5
1.89,1,-38.4566,0,5
1.89,2,-28.7202,0,5
1.89,3,-19.0861,0,5
1.89,4,-9.52437,0,5
1.89,5,0,0,5
1.89,6,9.52437,0,5
1.89,7,19.0861,0,5
1.89,8,28.7202,0,5
1.89,9,38.4566,0,5
1.89,10,48.3182,0,5
1.9,0,-48.3391,0,5
1.9,1,-38.4758,0,5
1.9,2,-28.736,0,5
1.9,3,-19.0974,0,5
1.9,4,-9.53024,0,5
1.9,5,0,0,5
1.9,6,9.53024,0,5
1.9,7,19.0974,0,5
1.9,8,28.736,0,5
1.9,9,38.4758,0,5
1.9,10,48.3391,0,5
1.91,0,-48.3597,0,5
1.91,1,-38.4947,0,5
1.91,2,-28.7517,0,5
1.91,3,-19.1086,0,5
1.91,4,-9.53604,0,5
1.91,5,0,0,5
1.91,6,9.53604,0,5
1.91,7,19.1086,0,5
1.91,8,28.7517,0,5
1.91,9,38.4947,0,5
1.91,10,48.3597,0,5
1.92,0,-48.3801,0,5
1.92,1,-38.5134,0,5
1.92,2,-28.7671,0,5
1.92,3,-19.1196,0,5
1.92,4,-9.54177,0,5
1.92,5,0,0,5
1.92,6,9.54177,0,5
1.92,7,19.1196,0,5
1.92,8,28.7671,0,5
1.92,9,38.5134,0,5
1.92,10,48.3801,0,5
1.93,0,-48.4002,0,5
1.93,1,-38.5318,0,5
1.93,2,-28.7824,0,5
1.93,3,-19.1305,0,5
1.93,4,-9.54743,0,5
1.93,5,0,0,5
1.93,6,9.54743,0,5
1.93,7,19.1305,0,5
1.93,8,28.7824,0,5
1.93,9,38.5318,0,5
1.93,10,48.4002,0,5
1.94,0,-48.4201,0,5
1.94,1,-38.55,0,5
1.94,2,-28.7975,0,5
1.94,3,-19.1412,0,5
1.94,4,-9.55301,0,5
1.94,5,0,0,5
1.94,6,9.55301,0,5
1.94,7,19.1412,0,5
1.94,8,28.7975,0,5
1.94,9,38.55,0,5
1.94,10,48.4201,0,5
1.95,0,-48.4397,0,5
1.95,1,-38.568,0,5
1.95,2,-28.8124,0,5
1.95,3,-19.1518,0,5
1.95,4,-9.55853,0,5
1.95,5,0,0,5
1.95,6,9.55853,0,5
1.95,7,19.1518,0,5
1.95,8,28.8124,0,5
1.95,9,38.568,0,5
1.95,10,48.4397,0,5
1.96,0,-48.4591,0,5
1.96,1,-38.5857,0,5
1.96,2,-28.827,0,5
1.96,3,-19.1623,0,5
1.96,4,-9.56398,0,5
1.96,5,0,0,5
1.96,6,9.56398,0,5
1.96,7,19.1623,0,5
1.96,8,28.827,0,5
1.96,9,38.5857,0,5
1.96,10,48.4591,0,5
1.97,0,-48.4782,0,5
1.97,1,-38.6033,0,5
1.97,2,-28.8416,0,5
1.97,3,-19.1726,0,5
1.97,4,-9.56935,0,5
1.97,5,0,0,5
1.97,6,9.56935,0,5
1.97,7,19.1726,0,5
1.97,8,28.8416,0,5
1.97,9,38.6033,0,5
1.97,10,48.4782,0,5
1.98,0,-48.4971,0,5
1.98,1,-38.6206,0,5
1.98,2,-28.8559,0,5
1.98,3,-19.1829,0,5
1.98,4,-9.57466,0,5
1.98,5,0,0,5
1.98,6,9.57466,0,5
1.98,7,19.1829,0,5
1.98,8,28.8559,0,5
1.98,9,38.6206,0,5
1.98,10,48.4971,0,5
1.99,0,-48.5157,0,5
1.99,1,-38.6376,0,5
1.99,2,-28.87,0,5
1.99,3,-19.1929,0,5
1.99,4,-9.57991,0,5
1.99,5,0,0,5
1.99,6,9.57991,0,5
1.99,7,19.1929,0,5
1.99,8,28.87,0,5
1.99,9,38.6376,0,5
1.99,10,48.5157,0,5
2,0,-48.5341,0,5
2,1,-38.6545,0,5
2,2,-28.884,0,5
2,3,-19.2029,0,5
2,4,-9.58509,0,5
2,5,0,0,5
2,6,9.58509,0,5
2,7,19.2029,0,5
2,8,28.884,0,5
2,9,38.6545,0,5
2,10,48.5341,0,5
2.01,0,-48.5523,0,5
2.01,1,-38.6712,0,5
2.01,2,-28.8978,0,5
2.01,3,-19.2127,0,5
2.01,4,-9.5902,0,5
2.01,5,0,0,5
2.01,6,9.5902,0,5
2.01,7,19.2127,0,5
2.01,8,28.8978,0,5
2.01,9,38.6712,0,5
2.01,10,48.5523,0,5
2.02,0,-48.5702,0,5
2.02,1,-38.6876,0,5
2.02,2,-28.9114,0,5
2.02,3,-19.2225,0,5
2.02,4,-9.59525,0,5
2.02,5,0,0,5
2.02,6,9.59525,0,5
2.02,7,19.2225,0,5
2.02,8,28.9114,0,5
2.02,9,38.6876,0,5
2.02,10,48.5702,0,5
2.03,0,-48.5879,0,5
2.03,1,-38.7038,0,5
2.03,2,-28.9249,0,5
2.03,3,-19.232,0,5
2.03,4,-9.60024,0,5
2.03,5,0,0,5
2.03,6,9.60024,0,5
2.03,7,19.232,0,5
2.03,8,28.9249,0,5
2.03,9,38.7038,0,5
2.03,10,48.5879,0,5
2.04,0,-48.6054,0,5
2.04,1,-38.7199,0,5
2.04,2,-28.9381,0,5
2.04,3,-19.2415,0,5
2.04,4,-9.60516,0,5
2.04,5,0,0,5
2.04,6,9.60516,0,5
2.04,7,19.2415,0,5
2.04,8,28.9381,0,5
2.04,9,38.7199,0,5
2.04,10,48.6054,0,5
2.05,0,-48.6227,0,5
2.05,1,-38.7357,0,5
2.05,2,-28.9512,0,5
2.05,3,-19.2509,0,5
2.05,4,-9.61002,0,5
2.05,5,0,0,5
2.05,6,9.61002,0,5
2.05,7,19.2509,0,5
2.05,8,28.9512,0,5
2.05,9,38.7357,0,5
2.05,10,48.6227,0,5
2.06,0,-48.6397,0,5
2.06,1,-38.7513,0,5
2.06,2,-28.9642,0,5
2.06,3,-19.2601,0,5
2.06,4,-9.61483,0,5
2.06,5,0,0,5
2.06,6,9.61483,0,5
2.06,7,19.2601,0,5
2.06,8,28.9642,0,5
2.06,9,38.7513,0,5
2.06,10,48.6397,0,5
2.07,0,-48.6566,0,5
2.07,1,-38.7668,0,5
2.07,2,-28.977,0,5
2.07,3,-19.2692,0,5
2.07,4,-9.61957,0,5
2.07,5,0,0,5
2.07,6,9.61957,0,5
2.07,7,19.2692,0,5
2.07,8,28.977,0,5
2.07,9,38.7668,0,5
2.07,10,48.6566,0,5
2.08,0,-48.6732,0,5
2.08,1,-38.782,0,5
2.08,2,-28.9896,0,5
2.08,3,-19.2782,0,5
2.08,4,-9.62425,0,5
2.08,5,0,0,5
2.08,6,9.62425,0,5
2.08,7,19.2782,0,5
2.08,8,28.9896,0,5
2.08,9,38.782,0,5
2.08,10,48.6732,0,5
2.09,0,-48.6896,0,5
2.09,1,-38.7971,0,5
2.09,2,-29.0021,0,5
2.09,3,-19.2871,0,5
2.09,4,-9.62888,0,5
2.09,5,0,0,5
2.09,6,9.62888,0,5
2.09,7,19.2871,0,5
2.09,8,29.0021,0,5
2.09,9,38.7971,0,5
2.09,10,48.6896,0,5
2.1,0,-48.7058,0,5
2.1,1,-38.8119,0,5
2.1,2,-29.0144,0,5
2.1,3,-19.2959,0,5
2.1,4,-9.63344,0,5
2.1,5,0,0,5
2.1,6,9.63344,0,5
2.1,7,19.2959,0,5
2.1,8,29.0144,0,5
2.1,9,38.8119,0,5
2.1,10,48.7058,0,5
2.11,0,-48.7218,0,5
2.11,1,-38.8266,0,5
2.11,2,-29.0265,0,5
2.11,3,-19.3046,0,5
2.11,4,-9.63796,0,5
2.11,5,0,0,5
2.11,6,9.63796,0,5
2.11,7,19.3046,0,5
2.11,8,29.0265,0,5
2.11,9,38.8266,0,5
2.11,10,48.7218,0,5
2.12,0,-48.7376,0,5
2.12,1,-38.8411,0,5
2.12,2,-29.0385,0,5
2.12,3,-19.3131,0,5
2.12,4,-9.64241,0,5
2.12,5,0,0,5
2.12,6,9.64241,0,5
2.12,7,19.3131,0,5
2.12,8,29.0385,0,5
2.12,9,38.8411,0,5
2.12,10,48.7376,0,5
2.13,0,-48.7532,0,5
2.13,1,-38.8554,0,5
2.13,2,-29.0504,0,5
2.13,3,-19.3216,0,5
2.13,4,-9.64681,0,5
2.13,5,0,0,5
2.13,6,9.64681,0,5
2.13,7,19.3216,0,5
2.13,8,29.0504,0,5
2.13,9,38.8554,0,5
2.13,10,48.7532,0,5
2.14,0,-48.7686,0,5
2.14,1,-38.8695,0,5
2.14,2,-29.0621,0,5
2.14,3,-19.3299,0,5
2.14,4,-9.65115,0,5
2.14,5,0,0,5
2.14,6,9.65115,0,5
2.14,7,19.3299,0,5
2.14,8,29.0621,0,5
2.14,9,38.8695,0,5
2.14,10,48.7686,0,5
2.15,0,-48.7838,0,5
2.15,1,-38.8835,0,5
2.15,2,-29.0737,0,5
2.15,3,-19.3382,0,5
2.15,4,-9.65544,0,5
2.15,5,0,0,5
2.15,6,9.65544,0,5
2.15,7,19.3382,0,5
2.15,8,29.0737,0,5
2.15,9,38.8835,0,5
2.15,10,48.7838,0,5
2.16,0,-48.7989,0,5
2.16,1,-38.8973,0,5
2.16,2,-29.0851,0,5
2.16,3,-19.3463,0,5
2.16,4,-9.65968,0,5
2.16,5,0,0,5
2.16,6,9.65968,0,5
2.16,7,19.3463,0,5
2.16,8,29.0851,0,5
2.16,9,38.8973,0,5
2.16,10,48.7989,0,5
2.17,0,-48.8137,0,5
2.17,1,-38.9109,0,5
2.17,2,-29.0963,0,5
2.17,3,-19.3544,0,5
2.17,4,-9.66386,0,5
2.17,5,0,0,5
2.17,6,9.66386,0,5
2.17,7,19.3544,0,5
2.17,8,29.0963,0,5
2.17,9,38.9109,0,5
2.17,10,48.8137,0,5
2.18,0,-48.8283,0,5
2.18,1,-38.9243,0,5
2.18,2,-29.1075,0,5
2.18,3,-19.3623,0,5
2.18,4,-9.66799,0,5
2.18,5,0,0,5
2.18,6,9.66799,0,5
2.18,7,19.3623,0,5
2.18,8,29.1075,0,5
2.18,9,38.9243,0,5
2.18,10,48.8283,0,5
2.19,0,-48.8428,0,5
2.19,1,-38.9376,0,5
2.19,2,-29.1185,0,5
2.19,3,-19.3702,0,5
2.19,4,-9.67207,0,5
2.19,5,0,0,5
2.19,6,9.67207,0,5
2.19,7,19.3702,0,5
2.19,8,29.1185,0,5
2.19,9,38.9376,0,5
2.19,10,48.8428,0,5
2.2,0,-48.8571,0,5
2.2,1,-38.9507,0,5
2.2,2,-29.1293,0,5
2.2,3,-19.3779,0,5
2.2,4,-9.6761,0,5
2.2,5,0,0,5
2.2,6,9.6761,0,5
2.2,7,19.3779,0,5
2.2,8,29.1293,0,5
2.2,9,38.9507,0,5
2.2,10,48.8571,0,5
2.21,0,-48.8712,0,5
2.21,1,-38.9636,0,5
2.21,2,-29.14,0,5
2.21,3,-19.3856,0,5
2.21,4,-9.68008,0,5
2.21,5,0,0,5
2.21,6,9.68008,0,5
2.21,7,19.3856,0,5
2.21,8,29.14,0,5
2.21,9,38.9636,0,5
2.21,10,48.8712,0,5
2.22,0,-48.8851,0,5
2.22,1,-38.9764,0,5
2.22,2,-29.1506,0,5
2.22,3,-19.3931,0,5
2.22,4,-9.68401,0,5
2.22,5,0,0,5
2.22,6,9.68401,0,5
2.22,7,19.3931,0,5
2.22,8,29.1506,0,5
2.22,9,38.9764,0,5
2.22,10,48.8851,0,5
2.23,0,-48.8989,0,5
2.23,1,-38.989,0,5
2.23,2,-29.1611,0,5
2.23,3,-19.4006,0,5
2.23,4,-9.68789,0,5
2.23,5,0,0,5
2.23,6,9.68789,0,5
2.23,7,19.4006,0,5
2.23,8,29.1611,0,5
2.23,9,38.989,0,5
2.23,10,48.8989,0,5
2.24,0,-48.9125,0,5
2.24,1,-39.0015,0,5
2.24,2,-29.1714,0,5
2.24,3,-19.4079,0,5
2.24,4,-9.69173,0,5
2.24,5,0,0,5
2.24,6,9.69173,0,5
2.24,7,19.4079,0,5
2.24,8,29.1714,0,5
2.24,9,39.0015,0,5
2.24,10,48.9125,0,5
2.25,0,-48.9259,0,5
2.25,1,-39.0138,0,5
2.25,2,-29.1816,0,5
2.25,3,-19.4152,0,5
2.25,4,-9.69551,0,5
2.25,5,0,0,5
2.25,6,9.69551,0,5
2.25,7,19.4152,0,5
2.25,8,29.1816,0,5
2.25,9,39.0138,0,5
2.25,10,48.9259,0,5
2.26,0,-48.9391,0,5
2.26,1,-39.0259,0,5
2.26,2,-29.1917,0,5
2.26,3,-19.4224,0,5
2.26,4,-9.69925,0,5
2.26,5,0,0,5
2.26,6,9.69925,0,5
2.26,7,19.4224,0,5
2.26,8,29.1917,0,5
2.26,9,39.0259,0,5
2.26,10,48.9391,0,5
2.27,0,-48.9522,0,5
2.27,1,-39.0379,0,5
2.27,2,-29.2016,0,5
2.27,3,-19.4295,0,5
2.27,4,-9.70294,0,5
2.27,5,0,0,5
2.27,6,9.70294,0,5
2.27,7,19.4295,0,5
2.27,8,29.2016,0,5
2.27,9,39.0379,0,5
2.27,10,48.9522,0,5
2.28,0,-48.9651,0,5
2.28,1,-39.0498,0,5
2.28,2,-29.2114,0,5
2.28,3,-19.4365,0,5
2.28,4,-9.70659,0,5
2.28,5,0,0,5
2.28,6,9.70659,0,5
2.28,7,19.4365,0,5
2.28,8,29.2114,0,5
2.28,9,39.0498,0,5
2.28,10,48.9651,0,5
2.29,0,-48.9779,0,5
2.29,1,-39.0614,0,5
2.29,2,-29.2211,0,5
2.29,3,-19.4434,0,5
2.29,4,-9.71019,0,5
2.29,5,0,0,5
2.29,6,9.71019,0,5
2.29,7,19.4434,0,5
2.29,8,29.2211,0,5
2.29,9,39.0614,0,5
2.29,10,48.9779,0,5
2.3,0,-48.9904,0,5
2.3,1,-39.073,0,5
2.3,2,-29.2307,0,5
2.3,3,-19.4503,0,5
2.3,4,-9.71375,0,5
2.3,5,0,0,5
2.3,6,9.71375,0,5
2.3,7,19.4503,0,5
2.3,8,29.2307,0,5
2.3,9,39.073,0,5
2.3,10,48.9904,0,5
2.31,0,-49.0029,0,5
2.31,1,-39.0844,0,5
2.31,2,-29.2402,0,5
2.31,3,-19.457,0,5
2.31,4,-9.71726,0,5
2.31,5,0,0,5
2.31,6,9.71726,0,5
2.31,7,19.457,0,5
2.31,8,29.2402,0,5
2.31,9,39.0844,0,5
2.31,10,49.0029,0,5
2.32,0,-49.0152,0,5
2.32,1,-39.0957,0,5
2.32,2,-29.2495,0,5
2.32,3,-19.4637,0,5
2.32,4,-9.72073,0,5
2.32,5,0,0,5
2.32,6,9.72073,0,5
2.32,7,19.4637,0,5
2.32,8,29.2495,0,5
2.32,9,39.0957,0,5
2.32,10,49.0152,0,5
2.33,0,-49.0273,0,5
2.33,1,-39.1068,0,5
2.33,2,-29.2587,0,5
2.33,3,-19.4703,0,5
2.33,4,-9.72416,0,5
2.33,5,0,0,5
2.33,6,9.72416,0,5
2.33,7,19.4703,0,5
2.33,8,29.2587,0,5
2.33,9,39.1068,0,5
2.33,10,49.0273,0,5
2.34,0,-49.0393,0,5
2.34,1,-39.1178,0,5
2.34,2,-29.2678,0,5
2.34,3,-19.4768,0,5
2.34,4,-9.72754,0,5
2.34,5,0,0,5
2.34,6,9.72754,0,5
2.34,7,19.4768,0,5
2.34,8,29.2678,0,5
2.34,9,39.1178,0,5
2.34,10,49.0393,0,5
2.35,0,-49.0511,0,5
2.35,1,-39.1286,0,5
2.35,2,-29.2768,0,5
2.35,3,-19.4832,0,5
2.35,4,-9.73088,0,5
2.35,5,0,0,5
2.35,6,9.73088,0,5
2.35,7,19.4832,0,5
2.35,8,29.2768,0,5
2.35,9,39.1286,0,5
2.35,10,49.0511,0,5
2.36,0,-49.0628,0,5
2.36,1,-39.1394,0,5
2.36,2,-29.2857,0,5
2.36,3,-19.4895,0,5
2.36,4,-9.73418,0,5
2.36,5,0,0,5
2.36,6,9.73418,0,5
2.36,7,19.4895,0,5
2.36,8,29.2857,0,5
2.36,9,39.1394,0,5
2.36,10,49.0628,0,5
2.37,0,-49.0743,0,5
2.37,1,-39.1499,0,5
2.37,2,-29.2945,0,5
2.37,3,-19.4958,0,5
2.37,4,-9.73744,0,5
2.37,5,0,0,5
2.37,6,9.73744,0,5
2.37,7,19.4958,0,5
2.37,8,29.2945,0,5
2.37,9,39.1499,0,5
2.37,10,49.0743,0,5
2.38,0,-49.0857,0,5
2.38,1,-39.1604,0,5
2.38,2,-29.3032,0,5
2.38,3,-19.502,0,5
2.38,4,-9.74066,0,5
2.38,5,0,0,5
2.38,6,9.74066,0,5
2.38,7,19.502,0,5
2.38,8,29.3032,0,5
2.38,9,39.1604,0,5
2.38,10,49.0857,0,5
2.39,0,-49.0969,0,5
2.39,1,-39.1707,0,5
2.39,2,-29.3117,0,5
2.39,3,-19.5081,0,5
2.39,4,-9.74384,0,5
2.39,5,0,0,5
2.39,6,9.74384,0,5
2.39,7,19.5081,0,5
2.39,8,29.3117,0,5
2.39,9,39.1707,0,5
2.39,10,49.0969,0,5
2.4,0,-49.108,0,5
2.4,1,-39.1809,0,5
2.4,2,-29.3202,0,5
2.4,3,-19.5141,0,5
2.4,4,-9.74698,0,5
2.4,5,0,0,5
2.4,6,9.74698,0,5
2.4,7,19.5141,0,5
2.4,8,29.3202,0,5
2.4,9,39.1809,0,5
2.4,10,49.108,0,5
2.41,0,-49.119,0,5
2.41,1,-39.191,0,5
2.41,2,-29.3285,0,5
2.41,3,-19.5201,0,5
2.41,4,-9.75008,0,5
2.41,5,0,0,5
2.41,6,9.75008,0,5
2.41,7,19.5201,0,5
2.41,8,29.3285,0,5
2.41,9,39.191,0,5
2.41,10,49.119,0,5
2.42,0,-49.1298,0,5
2.42,1,-39.2009,0,5
2.42,2,-29.3367,0,5
2.42,3,-19.526,0,5
2.42,4,-9.75314,0,5
2.42,5,0,0,5
2.42,6,9.75314,0,5
2.42,7,19.526,0,5
2.42,8,29.3367,0,5
2.42,9,39.2009,0,5
2.42,10,49.1298,0,5
2.43,0,-49.1405,0,5
2.43,1,-39.2107,0,5
2.43,2,-29.3449,0,5
2.43,3,-19.5318,0,5
2.43,4,-9.75617,0,5
2.43,5,0,0,5
2.43,6,9.75617,0,5
2.43,7,19.5318,0,5
2.43,8,29.3449,0,5
2.43,9,39.2107,0,5
2.43,10,49.1405,0,5
2.44,0,-49.1511,0,5
2.44,1,-39.2204,0,5
2.44,2,-29.3529,0,5
2.44,3,-19.5375,0,5
2.44,4,-9.75916,0,5
2.44,5,0,0,5
2.44,6,9.75916,0,5
2.44,7,19.5375,0,5
2.44,8,29.3529,0,5
2.44,9,39.2204,0,5
2.44,10,49.1511,0,5
2.45,0,-49.1615,0,5
2.45,1,-39.23,0,5
2.45,2,-29.3609,0,5
2.45,3,-19.5432,0,5
2.45,4,-9.76211,0,5
2.45,5,0,0,5
2.45,6,9.76211,0,5
2.45,7,19.5432,0,5
2.45,8,29.3609,0,5
2.45,9,39.23,0,5
2.45,10,49.1615,0,5
2.46,0,-49.1718,0,5
2.46,1,-39.2395,0,5
2.46,2,-29.3687,0,5
2.46,3,-19.5488,0,5
2.46,4,-9.76502,0,5
2.46,5,0,0,5
2.46,6,9.76502,0,5
2.46,7,19.5488,0,5
2.46,8,29.3687,0,5
2.46,9,39.2395,0,5
2.46,10,49.1718,0,5
2.47,0,-49.182,0,5
2.47,1,-39.2488,0,5
2.47,2,-29.3765,0,5
2.47,3,-19.5543,0,5
2.47,4,-9.7679,0,5
2.47,5,0,0,5
2.47,6,9.7679,0,5
2.47,7,19.5543,0,5
2.47,8,29.3765,0,5
2.47,9,39.2488,0,5
2.47,10,49.182,0,5
2.48,0,-49.1921,0,5
2.48,1,-39.258,0,5
2.48,2,-29.3841,0,5
2.48,3,-19.5598,0,5
2.48,4,-9.77074,0,5
2.48,5,0,0,5
2.48,6,9.77074,0,5
2.48,7,19.5598,0,5
2.48,8,29.3841,0,5
2.48,9,39.258,0,5
2.48,10,49.1921,0,5
2.49,0,-49.202,0,5
2.49,1,-39.2671,0,5
2.49,2,-29.3917,0,5
2.49,3,-19.5652,0,5
2.49,4,-9.77355,0,5
2.49,5,0,0,5
2.49,6,9.77355,0,5
2.49,7,19.5652,0,5
2.49,8,29.3917,0,5
2.49,9,39.2671,0,5
2.49,10,49.202,0,5
2.5,0,-49.2118,0,5
2.5,1,-39.2761,0,5
2.5,2,-29.3991,0,5
2.5,3,-19.5705,0,5
2.5,4,-9.77632,0,5
2.5,5,0,0,5
2.5,6,9.77632,0,5
2.5,7,19.5705,0,5
2.5,8,29.3991,0,5
2.5,9,39.2761,0,5
2.5,10,49.2118,0,5
2.51,0,-49.2215,0,5
2.51,1,-39.285,0,5
2.51,2,-29.4065,0,5
2.51,3,-19.5758,0,5
2.51,4,-9.77906,0,5
2.51,5,0,0,5
2.51,6,9.77906,0,5
2.51,7,19.5758,0,5
2.51,8,29.4065,0,5
2.51,9,39.285,0,5
2.51,10,49.2215,0,5
2.52,0,-49.231,0,5
2.52,1,-39.2938,0,5
2.52,2,-29.4138,0,5
2.52,3,-19.581,0,5
2.52,4,-9.78177,0,5
2.52,5,0,0,5
2.52,6,9.78177,0,5
2.52,7,19.581,0,5
2.52,8,29.4138,0,5
2.52,9,39.2938,0,5
2.52,10,49.231,0,5
2.53,0,-49.2405,0,5
